order_id,user_id,order_date,product_id,qty,unit_price,region
o001497,u087,2024-05-24,p0074,2,30000,Daegu
o001498,u021,2024-04-28,p0052,2,15000,Daegu
o001499,u068,2024-01-01,p0012,5,5000,Daegu
o001500,u105,2024-06-29,p0016,2,5000,Busan
o001501,u146,2024-01-05,p0017,3,5000,Daegu
o001502,u128,2024-06-30,p0009,1,9000,Busan
o001503,u015,2024-01-06,p0061,5,9000,Incheon
o001504,u036,2024-04-03,p0078,3,15000,Busan
o001505,u066,2024-01-20,p0042,4,9000,Incheon
o001506,u023,2024-01-18,p0048,4,20000,Gwangju
o001507,u086,2024-05-04,p0062,2,9000,Busan
o001508,u002,2024-05-12,p0034,2,9000,Seoul
o001509,u018,2024-01-22,p0038,4,9000,Daegu
o001510,u008,2024-06-26,p0048,5,9000,Seoul
o001511,u045,2024-02-28,p0025,1,30000,Busan
o001512,u115,2024-02-27,p0005,5,9000,Incheon
o001513,u027,2024-02-24,p0046,5,9000,Daegu
o001514,u149,2024-03-24,p0066,1,30000,Daegu
o001515,u041,2024-02-02,p0006,1,15000,Incheon
o001516,u007,2024-03-18,p0018,4,9000,Seoul
o001517,u051,2024-02-08,p0022,5,30000,Daegu
o001518,u113,2024-01-10,p0065,2,9000,Seoul
o001519,u016,2024-03-08,p0041,4,5000,Daegu
o001520,u011,2024-05-02,p0043,5,12000,Busan
o001521,u128,2024-05-18,p0052,2,20000,Gwangju
o001522,u089,2024-03-05,p0023,2,9000,Busan
o001523,u052,2024-02-28,p0058,5,20000,Busan
o001524,u114,2024-05-23,p0003,2,5000,Seoul
o001525,u127,2024-05-03,p0010,3,20000,Seoul
o001526,u054,2024-05-31,p0066,3,5000,Busan
o001527,u085,2024-06-13,p0053,3,12000,Busan
o001528,u002,2024-05-29,p0015,2,15000,Incheon
o001529,u046,2024-06-19,p0036,4,9000,Gwangju
o001530,u090,2024-03-16,p0005,4,15000,Gwangju
o001531,u030,2024-03-12,p0054,2,20000,Gwangju
o001532,u149,2024-02-28,p0061,3,15000,Gwangju
o001533,u146,2024-02-12,p0023,1,12000,Daegu
o001534,u039,2024-05-16,p0029,2,20000,Busan
o001535,u060,2024-05-10,p0019,5,20000,Incheon
o001536,u029,2024-05-25,p0032,3,9000,Busan
o001537,u076,2024-01-31,p0022,4,20000,Incheon
o001538,u019,2024-03-30,p0020,5,30000,Gwangju
o001539,u059,2024-02-10,p0035,4,20000,Seoul
o001540,u084,2024-06-11,p0069,4,20000,Incheon
o001541,u092,2024-02-18,p0062,4,20000,Gwangju
o001542,u090,2024-01-27,p0024,3,20000,Daegu
o001543,u034,2024-04-13,p0076,4,9000,Busan
o001544,u119,2024-06-08,p0017,2,20000,Busan
o001545,u104,2024-06-15,p0073,5,9000,Seoul
o001546,u113,2024-01-18,p0025,1,12000,Busan
o001547,u071,2024-02-29,p0044,5,30000,Incheon
o001548,u134,2024-01-28,p0017,5,9000,Daegu
o001549,u059,2024-02-26,p0061,1,30000,Busan
o001550,u121,2024-04-07,p0026,4,12000,Daegu
o001551,u031,2024-02-21,p0070,5,9000,Gwangju
o001552,u038,2024-01-13,p0007,3,5000,Seoul
o001553,u080,2024-04-02,p0041,2,15000,Seoul
o001554,u084,2024-01-10,p0013,5,12000,Gwangju
o001555,u112,2024-02-11,p0072,3,15000,Incheon
o001556,u045,2024-01-01,p0034,1,5000,Daegu
o001557,u131,2024-01-16,p0054,2,9000,Gwangju
o001558,u050,2024-03-20,p0071,4,5000,Daegu
o001559,u081,2024-06-03,p0043,3,9000,Daegu
o001560,u140,2024-05-20,p0005,2,30000,Busan
o001561,u081,2024-01-18,p0018,4,5000,Gwangju
o001562,u103,2024-01-07,p0018,1,20000,Incheon
o001563,u137,2024-03-02,p0074,2,5000,Busan
o001564,u147,2024-04-28,p0073,3,15000,Incheon
o001565,u075,2024-05-15,p0039,1,30000,Incheon
o001566,u063,2024-05-29,p0072,2,12000,Seoul
o001567,u030,2024-03-03,p0020,5,9000,Seoul
o001568,u081,2024-01-31,p0055,5,15000,Daegu
o001569,u138,2024-01-05,p0032,5,9000,Incheon
o001570,u074,2024-01-27,p0020,2,30000,Incheon
o001571,u053,2024-01-12,p0021,1,30000,Busan
o001572,u017,2024-06-05,p0034,5,15000,Gwangju
o001573,u059,2024-02-18,p0028,2,15000,Daegu
o001574,u036,2024-05-29,p0017,4,15000,Busan
o001575,u147,2024-04-10,p0027,1,20000,Seoul
o001576,u080,2024-04-08,p0011,4,12000,Gwangju
o001577,u021,2024-03-23,p0078,3,30000,Incheon
o001578,u011,2024-05-29,p0031,5,12000,Daegu
o001579,u128,2024-01-08,p0009,1,5000,Busan
o001580,u140,2024-01-17,p0047,3,20000,Seoul
o001581,u115,2024-03-18,p0071,5,15000,Seoul
o001582,u019,2024-03-12,p0029,2,30000,Seoul
o001583,u015,2024-04-09,p0068,4,12000,Daegu
o001584,u030,2024-05-14,p0049,1,12000,Seoul
o001585,u113,2024-04-16,p0060,4,15000,Seoul
o001586,u115,2024-02-16,p0024,2,12000,Busan
o001587,u126,2024-02-29,p0003,3,20000,Incheon
o001588,u015,2024-05-16,p0028,5,12000,Daegu
o001589,u023,2024-02-06,p0074,4,20000,Seoul
o001590,u136,2024-04-01,p0064,3,12000,Incheon
o001591,u140,2024-04-08,p0063,1,9000,Daegu
o001592,u109,2024-05-16,p0071,2,30000,Seoul
o001593,u016,2024-05-10,p0030,5,15000,Incheon
o001594,u011,2024-03-25,p0026,2,20000,Gwangju
o001595,u009,2024-02-26,p0075,4,15000,Daegu
o001596,u104,2024-03-07,p0046,3,12000,Seoul
o001597,u127,2024-03-15,p0024,2,30000,Busan
o001598,u095,2024-02-09,p0023,4,12000,Daegu
o001599,u040,2024-04-23,p0071,2,30000,Gwangju
o001600,u114,2024-02-07,p0005,2,12000,Gwangju
o001601,u009,2024-04-28,p0005,3,5000,Gwangju
o001602,u125,2024-05-16,p0060,4,5000,Gwangju
o001603,u134,2024-06-24,p0001,5,30000,Daegu
o001604,u108,2024-01-22,p0014,4,15000,Incheon
o001605,u132,2024-05-18,p0080,4,12000,Incheon
o001606,u088,2024-01-16,p0035,4,20000,Incheon
o001607,u071,2024-03-02,p0059,2,15000,Incheon
o001608,u049,2024-02-02,p0039,2,15000,Seoul
o001609,u139,2024-01-30,p0008,3,20000,Gwangju
o001610,u105,2024-02-01,p0015,4,9000,Seoul
o001611,u029,2024-01-08,p0061,4,5000,Daegu
o001612,u144,2024-05-29,p0008,1,20000,Daegu
o001613,u009,2024-01-12,p0048,4,5000,Gwangju
o001614,u089,2024-03-13,p0028,2,20000,Seoul
o001615,u029,2024-05-07,p0030,5,5000,Daegu
o001616,u100,2024-06-29,p0077,4,9000,Busan
o001617,u062,2024-06-04,p0049,5,20000,Seoul
o001618,u066,2024-01-25,p0050,4,15000,Busan
o001619,u101,2024-06-28,p0029,3,20000,Daegu
o001620,u114,2024-04-28,p0031,1,15000,Gwangju
o001621,u058,2024-02-02,p0055,2,5000,Busan
o001622,u150,2024-03-22,p0004,5,30000,Gwangju
o001623,u075,2024-06-16,p0019,2,9000,Incheon
o001624,u025,2024-03-12,p0049,1,5000,Gwangju
o001625,u001,2024-02-03,p0050,2,30000,Gwangju
o001626,u031,2024-06-08,p0008,3,9000,Incheon
o001627,u104,2024-06-22,p0064,4,15000,Incheon
o001628,u081,2024-06-26,p0044,5,12000,Seoul
o001629,u051,2024-06-22,p0020,5,20000,Incheon
o001630,u073,2024-06-07,p0061,3,5000,Seoul
o001631,u126,2024-03-23,p0080,3,5000,Incheon
o001632,u086,2024-02-04,p0034,5,12000,Incheon
o001633,u009,2024-04-22,p0023,1,12000,Incheon
o001634,u008,2024-02-10,p0024,3,20000,Incheon
o001635,u073,2024-03-27,p0048,3,15000,Busan
o001636,u061,2024-04-29,p0004,4,5000,Busan
o001637,u128,2024-06-21,p0039,5,30000,Daegu
o001638,u088,2024-02-22,p0002,4,12000,Daegu
o001639,u114,2024-02-15,p0004,4,30000,Busan
o001640,u088,2024-05-13,p0035,4,30000,Daegu
o001641,u052,2024-01-02,p0060,3,5000,Daegu
o001642,u099,2024-04-13,p0071,2,15000,Busan
o001643,u094,2024-05-15,p0008,2,12000,Incheon
o001644,u109,2024-04-10,p0020,4,12000,Busan
o001645,u029,2024-03-10,p0034,4,9000,Busan
o001646,u097,2024-05-30,p0046,2,15000,Daegu
o001647,u043,2024-03-08,p0079,5,12000,Seoul
o001648,u119,2024-05-09,p0055,5,9000,Incheon
o001649,u120,2024-03-25,p0044,4,9000,Incheon
o001650,u094,2024-01-05,p0005,2,5000,Gwangju
o001651,u143,2024-04-06,p0007,5,30000,Busan
o001652,u081,2024-01-10,p0013,2,20000,Daegu
o001653,u004,2024-06-18,p0053,3,12000,Daegu
o001654,u091,2024-04-19,p0027,5,12000,Incheon
o001655,u117,2024-03-08,p0020,3,5000,Incheon
o001656,u016,2024-03-29,p0054,2,9000,Gwangju
o001657,u016,2024-04-22,p0066,1,30000,Gwangju
o001658,u041,2024-02-17,p0036,2,5000,Seoul
o001659,u127,2024-02-22,p0071,4,5000,Busan
o001660,u080,2024-03-17,p0059,4,30000,Incheon
o001661,u147,2024-02-17,p0058,2,15000,Daegu
o001662,u131,2024-05-17,p0070,1,5000,Daegu
o001663,u084,2024-01-19,p0015,4,12000,Seoul
o001664,u102,2024-05-30,p0061,1,20000,Daegu
o001665,u050,2024-03-04,p0077,1,12000,Incheon
o001666,u014,2024-04-12,p0080,3,12000,Seoul
o001667,u060,2024-01-29,p0047,3,15000,Daegu
o001668,u089,2024-03-11,p0061,2,15000,Gwangju
o001669,u028,2024-05-17,p0072,2,30000,Daegu
o001670,u034,2024-02-19,p0069,2,9000,Gwangju
o001671,u003,2024-01-25,p0072,2,9000,Busan
o001672,u111,2024-04-04,p0067,1,5000,Seoul
o001673,u135,2024-01-30,p0031,1,15000,Incheon
o001674,u125,2024-02-27,p0059,2,15000,Busan
o001675,u057,2024-03-22,p0033,1,12000,Seoul
o001676,u090,2024-04-12,p0065,2,20000,Seoul
o001677,u145,2024-04-26,p0065,3,12000,Gwangju
o001678,u089,2024-05-03,p0075,1,9000,Incheon
o001679,u045,2024-06-02,p0048,4,15000,Busan
o001680,u051,2024-01-13,p0039,4,12000,Daegu
o001681,u110,2024-03-06,p0014,3,12000,Busan
o001682,u067,2024-01-01,p0052,4,12000,Seoul
o001683,u126,2024-01-02,p0046,5,30000,Gwangju
o001684,u130,2024-02-08,p0042,1,9000,Gwangju
o001685,u006,2024-04-18,p0055,1,9000,Busan
o001686,u109,2024-06-11,p0069,2,15000,Busan
o001687,u056,2024-05-20,p0012,4,5000,Gwangju
o001688,u078,2024-04-27,p0035,5,5000,Daegu
o001689,u040,2024-05-21,p0058,5,15000,Busan
o001690,u056,2024-02-01,p0066,3,15000,Busan
o001691,u050,2024-06-01,p0063,3,15000,Daegu
o001692,u008,2024-06-11,p0064,3,5000,Daegu
o001693,u118,2024-01-18,p0069,1,30000,Seoul
o001694,u022,2024-03-26,p0077,3,12000,Daegu
o001695,u057,2024-05-31,p0049,3,5000,Daegu
o001696,u029,2024-03-27,p0020,2,9000,Busan
o001697,u025,2024-06-01,p0046,4,9000,Busan
o001698,u057,2024-06-19,p0057,5,12000,Daegu
o001699,u138,2024-03-27,p0009,2,12000,Busan
o001700,u142,2024-01-11,p0061,5,12000,Gwangju
o001701,u058,2024-03-02,p0044,1,12000,Daegu
o001702,u076,2024-02-09,p0075,5,30000,Daegu
o001703,u148,2024-03-27,p0017,4,30000,Busan
o001704,u036,2024-04-16,p0073,2,12000,Gwangju
o001705,u142,2024-03-25,p0036,4,30000,Seoul
o001706,u016,2024-02-05,p0046,2,20000,Daegu
o001707,u034,2024-02-24,p0053,4,20000,Seoul
o001708,u051,2024-05-03,p0047,1,9000,Incheon
o001709,u006,2024-01-05,p0073,2,12000,Busan
o001710,u123,2024-02-08,p0014,2,12000,Busan
o001711,u129,2024-06-11,p0059,1,5000,Seoul
o001712,u058,2024-01-19,p0078,2,5000,Incheon
o001713,u126,2024-03-16,p0018,4,15000,Busan
o001714,u116,2024-02-07,p0021,4,12000,Busan
o001715,u121,2024-01-20,p0039,3,20000,Gwangju
o001716,u121,2024-03-17,p0058,1,20000,Seoul
o001717,u087,2024-04-04,p0077,2,5000,Daegu
o001718,u017,2024-02-02,p0064,5,30000,Seoul
o001719,u139,2024-01-15,p0064,2,12000,Seoul
o001720,u092,2024-01-25,p0036,1,15000,Seoul
o001721,u136,2024-04-28,p0052,3,30000,Seoul
o001722,u144,2024-06-05,p0017,1,15000,Gwangju
o001723,u029,2024-02-02,p0038,2,5000,Daegu
o001724,u061,2024-02-28,p0016,5,9000,Gwangju
o001725,u029,2024-03-03,p0003,2,12000,Busan
o001726,u008,2024-03-06,p0069,4,5000,Incheon
o001727,u145,2024-02-14,p0065,3,9000,Seoul
o001728,u139,2024-01-11,p0041,2,20000,Seoul
o001729,u140,2024-04-05,p0002,4,5000,Seoul
o001730,u133,2024-03-06,p0008,3,9000,Gwangju
o001731,u098,2024-03-03,p0009,2,15000,Incheon
o001732,u079,2024-02-18,p0058,2,5000,Incheon
o001733,u149,2024-06-18,p0017,5,9000,Gwangju
o001734,u083,2024-04-21,p0021,1,30000,Busan
o001735,u097,2024-03-17,p0069,5,15000,Incheon
o001736,u032,2024-02-07,p0071,3,30000,Daegu
o001737,u113,2024-05-25,p0062,5,12000,Daegu
o001738,u123,2024-06-10,p0025,2,15000,Incheon
o001739,u102,2024-01-06,p0047,3,9000,Daegu
o001740,u075,2024-06-18,p0017,4,12000,Seoul
o001741,u030,2024-05-07,p0069,2,9000,Seoul
o001742,u006,2024-01-19,p0007,2,20000,Daegu
o001743,u095,2024-05-17,p0060,3,9000,Daegu
o001744,u103,2024-01-20,p0041,4,9000,Incheon
o001745,u116,2024-01-10,p0061,2,12000,Daegu
o001746,u143,2024-01-21,p0037,4,12000,Seoul
o001747,u075,2024-03-24,p0013,4,9000,Busan
o001748,u125,2024-04-22,p0061,1,12000,Daegu
o001749,u108,2024-03-15,p0051,5,9000,Gwangju
o001750,u042,2024-01-23,p0038,1,30000,Daegu
o001751,u127,2024-02-06,p0030,4,15000,Incheon
o001752,u008,2024-06-04,p0028,3,30000,Incheon
o001753,u090,2024-06-24,p0039,4,30000,Busan
o001754,u142,2024-05-17,p0021,4,15000,Gwangju
o001755,u099,2024-01-19,p0023,4,20000,Incheon
o001756,u141,2024-05-29,p0023,4,5000,Gwangju
o001757,u009,2024-05-05,p0002,5,30000,Incheon
o001758,u080,2024-04-05,p0075,4,12000,Incheon
o001759,u118,2024-01-27,p0019,5,20000,Seoul
o001760,u097,2024-06-30,p0014,3,9000,Daegu
o001761,u133,2024-03-21,p0013,2,5000,Seoul
o001762,u070,2024-01-09,p0080,2,30000,Incheon
o001763,u103,2024-02-08,p0039,4,12000,Incheon
o001764,u063,2024-03-14,p0027,3,5000,Daegu
o001765,u131,2024-01-12,p0033,1,15000,Busan
o001766,u018,2024-02-28,p0008,2,5000,Seoul
o001767,u039,2024-03-26,p0026,5,12000,Incheon
o001768,u015,2024-06-21,p0020,4,20000,Incheon
o001769,u106,2024-01-16,p0065,4,20000,Daegu
o001770,u035,2024-04-14,p0005,1,12000,Incheon
o001771,u048,2024-06-15,p0035,1,12000,Incheon
o001772,u126,2024-05-26,p0064,2,30000,Daegu
o001773,u055,2024-06-17,p0067,5,9000,Seoul
o001774,u022,2024-02-01,p0042,3,5000,Gwangju
o001775,u004,2024-05-25,p0018,4,5000,Daegu
o001776,u035,2024-06-27,p0027,3,20000,Incheon
o001777,u138,2024-02-29,p0018,3,12000,Gwangju
o001778,u083,2024-03-31,p0053,4,5000,Busan
o001779,u150,2024-04-06,p0024,5,9000,Incheon
o001780,u033,2024-03-30,p0051,3,5000,Seoul
o001781,u053,2024-02-22,p0053,3,20000,Gwangju
o001782,u025,2024-06-25,p0076,5,12000,Seoul
o001783,u060,2024-06-23,p0030,2,5000,Daegu
o001784,u085,2024-03-10,p0077,5,9000,Busan
o001785,u122,2024-05-26,p0033,3,15000,Seoul
o001786,u056,2024-03-13,p0055,5,15000,Daegu
o001787,u116,2024-05-24,p0053,3,20000,Gwangju
o001788,u094,2024-04-16,p0066,4,5000,Seoul
o001789,u044,2024-03-26,p0038,2,5000,Busan
o001790,u137,2024-01-24,p0064,4,5000,Seoul
o001791,u066,2024-04-29,p0029,2,12000,Seoul
o001792,u023,2024-02-28,p0040,4,20000,Busan
o001793,u145,2024-02-09,p0040,4,15000,Daegu
o001794,u138,2024-02-05,p0057,3,9000,Incheon
o001795,u008,2024-06-27,p0050,3,15000,Incheon
o001796,u136,2024-01-19,p0007,2,15000,Incheon
o001797,u143,2024-05-25,p0065,4,9000,Incheon
o001798,u125,2024-06-06,p0061,3,20000,Busan
o001799,u039,2024-01-06,p0009,3,12000,Gwangju
o001800,u095,2024-04-17,p0077,1,5000,Seoul
o001801,u081,2024-04-15,p0053,1,12000,Incheon
o001802,u094,2024-03-06,p0007,1,20000,Seoul
o001803,u093,2024-05-01,p0040,5,20000,Incheon
o001804,u096,2024-03-15,p0067,5,9000,Seoul
o001805,u078,2024-03-21,p0023,1,20000,Busan
o001806,u104,2024-03-19,p0075,1,12000,Busan
o001807,u079,2024-05-25,p0034,4,12000,Incheon
o001808,u003,2024-04-25,p0019,3,5000,Seoul
o001809,u006,2024-03-09,p0029,2,30000,Busan
o001810,u144,2024-06-17,p0042,4,30000,Busan
o001811,u137,2024-05-25,p0056,2,9000,Incheon
o001812,u088,2024-06-18,p0075,1,15000,Gwangju
o001813,u027,2024-05-12,p0016,2,20000,Incheon
o001814,u118,2024-03-12,p0077,5,15000,Daegu
o001815,u022,2024-05-20,p0043,4,9000,Busan
o001816,u057,2024-02-29,p0011,1,30000,Gwangju
o001817,u050,2024-02-19,p0075,3,9000,Seoul
o001818,u002,2024-03-23,p0028,5,12000,Seoul
o001819,u122,2024-06-25,p0050,5,12000,Busan
o001820,u077,2024-04-13,p0056,4,30000,Busan
o001821,u048,2024-03-10,p0002,1,15000,Daegu
o001822,u077,2024-03-25,p0018,2,20000,Gwangju
o001823,u001,2024-02-23,p0055,2,30000,Incheon
o001824,u066,2024-04-29,p0026,1,30000,Busan
o001825,u078,2024-03-04,p0001,1,30000,Busan
o001826,u051,2024-04-10,p0002,2,30000,Incheon
o001827,u125,2024-03-08,p0067,3,30000,Busan
o001828,u038,2024-02-28,p0013,2,30000,Gwangju
o001829,u021,2024-06-25,p0009,3,15000,Daegu
o001830,u080,2024-03-03,p0045,2,5000,Daegu
o001831,u134,2024-01-13,p0010,1,5000,Gwangju
o001832,u057,2024-03-09,p0053,5,20000,Busan
o001833,u007,2024-04-06,p0044,3,9000,Daegu
o001834,u146,2024-01-18,p0052,2,20000,Daegu
o001835,u067,2024-02-25,p0040,5,30000,Busan
o001836,u026,2024-01-31,p0063,5,15000,Seoul
o001837,u093,2024-04-01,p0052,5,20000,Busan
o001838,u048,2024-05-11,p0034,1,9000,Seoul
o001839,u141,2024-06-25,p0002,4,12000,Incheon
o001840,u045,2024-03-11,p0022,5,30000,Seoul
o001841,u083,2024-06-06,p0011,5,20000,Busan
o001842,u082,2024-02-09,p0002,2,9000,Gwangju
o001843,u037,2024-05-22,p0022,5,30000,Daegu
o001844,u075,2024-04-12,p0017,3,12000,Incheon
o001845,u017,2024-05-17,p0007,3,30000,Incheon
o001846,u097,2024-05-17,p0025,3,15000,Busan
o001847,u114,2024-04-06,p0041,4,15000,Incheon
o001848,u143,2024-02-16,p0015,1,5000,Busan
o001849,u049,2024-04-05,p0022,3,12000,Incheon
o001850,u043,2024-05-30,p0002,5,20000,Incheon
o001851,u083,2024-06-25,p0005,3,30000,Gwangju
o001852,u104,2024-06-17,p0013,2,5000,Gwangju
o001853,u149,2024-02-03,p0037,1,5000,Seoul
o001854,u004,2024-04-18,p0054,3,20000,Busan
o001855,u036,2024-01-20,p0064,4,12000,Daegu
o001856,u040,2024-05-01,p0051,3,30000,Busan
o001857,u039,2024-06-29,p0050,5,5000,Incheon
o001858,u070,2024-01-10,p0075,4,12000,Gwangju
o001859,u131,2024-04-29,p0021,3,5000,Busan
o001860,u005,2024-06-21,p0064,1,20000,Gwangju
o001861,u123,2024-06-03,p0075,3,30000,Gwangju
o001862,u093,2024-03-12,p0046,1,5000,Gwangju
o001863,u093,2024-01-19,p0068,4,9000,Seoul
o001864,u102,2024-06-17,p0012,1,30000,Busan
o001865,u018,2024-06-16,p0071,5,5000,Seoul
o001866,u113,2024-04-15,p0046,2,30000,Seoul
o001867,u038,2024-06-27,p0018,3,30000,Seoul
o001868,u078,2024-01-01,p0005,1,5000,Daegu
o001869,u102,2024-04-22,p0058,2,5000,Seoul
o001870,u091,2024-01-08,p0035,5,20000,Busan
o001871,u049,2024-06-19,p0025,2,5000,Gwangju
o001872,u060,2024-05-03,p0032,3,15000,Gwangju
o001873,u072,2024-06-15,p0080,5,5000,Gwangju
o001874,u007,2024-04-12,p0035,4,15000,Seoul
o001875,u109,2024-01-16,p0007,1,12000,Incheon
o001876,u015,2024-01-05,p0023,2,20000,Incheon
o001877,u069,2024-03-02,p0012,2,30000,Seoul
o001878,u099,2024-05-15,p0055,2,12000,Gwangju
o001879,u013,2024-01-28,p0065,2,15000,Daegu
o001880,u150,2024-06-04,p0068,3,15000,Gwangju
o001881,u057,2024-02-13,p0051,2,30000,Seoul
o001882,u003,2024-03-31,p0062,2,9000,Incheon
o001883,u099,2024-02-06,p0034,3,9000,Seoul
o001884,u084,2024-03-25,p0051,2,12000,Gwangju
o001885,u097,2024-03-23,p0009,2,20000,Incheon
o001886,u113,2024-01-01,p0044,3,30000,Seoul
o001887,u072,2024-04-13,p0045,5,9000,Busan
o001888,u125,2024-05-23,p0003,3,5000,Busan
o001889,u056,2024-06-19,p0044,3,15000,Seoul
o001890,u082,2024-03-01,p0058,5,15000,Seoul
o001891,u024,2024-06-09,p0030,4,12000,Gwangju
o001892,u093,2024-06-08,p0044,2,9000,Gwangju
o001893,u040,2024-06-28,p0023,2,30000,Daegu
o001894,u105,2024-03-08,p0022,3,30000,Gwangju
o001895,u121,2024-06-03,p0011,3,20000,Incheon
o001896,u129,2024-04-12,p0027,1,15000,Seoul
o001897,u140,2024-01-11,p0065,1,9000,Incheon
o001898,u019,2024-02-19,p0075,2,12000,Seoul
o001899,u021,2024-05-02,p0051,5,5000,Gwangju
o001900,u139,2024-01-30,p0050,4,9000,Busan
o001901,u058,2024-03-20,p0050,5,12000,Seoul
o001902,u004,2024-05-21,p0039,1,12000,Busan
o001903,u044,2024-01-28,p0034,3,5000,Incheon
o001904,u126,2024-03-31,p0050,3,30000,Gwangju
o001905,u054,2024-02-09,p0063,3,9000,Daegu
o001906,u012,2024-04-07,p0034,3,15000,Seoul
o001907,u109,2024-02-13,p0046,2,12000,Gwangju
o001908,u030,2024-06-24,p0038,1,12000,Incheon
o001909,u053,2024-01-14,p0023,5,30000,Daegu
o001910,u001,2024-06-24,p0024,5,20000,Daegu
o001911,u091,2024-05-24,p0007,1,30000,Gwangju
o001912,u067,2024-06-04,p0036,3,12000,Busan
o001913,u131,2024-06-03,p0057,3,9000,Seoul
o001914,u051,2024-02-04,p0055,4,12000,Seoul
o001915,u031,2024-06-18,p0079,5,15000,Incheon
o001916,u025,2024-04-18,p0004,3,12000,Gwangju
o001917,u031,2024-06-24,p0061,4,12000,Incheon
o001918,u068,2024-06-08,p0064,5,5000,Incheon
o001919,u014,2024-04-15,p0035,5,15000,Busan
o001920,u061,2024-03-09,p0023,2,20000,Daegu
o001921,u129,2024-01-22,p0029,5,15000,Seoul
o001922,u116,2024-01-19,p0055,3,30000,Busan
o001923,u096,2024-03-11,p0069,1,30000,Incheon
o001924,u134,2024-05-27,p0052,4,30000,Gwangju
o001925,u118,2024-04-01,p0042,5,5000,Gwangju
o001926,u098,2024-03-28,p0053,2,30000,Gwangju
o001927,u130,2024-02-14,p0006,3,12000,Seoul
o001928,u019,2024-04-12,p0049,2,12000,Gwangju
o001929,u123,2024-04-26,p0004,1,12000,Busan
o001930,u045,2024-06-27,p0077,5,9000,Incheon
o001931,u110,2024-05-12,p0072,1,30000,Gwangju
o001932,u137,2024-04-20,p0041,3,15000,Gwangju
o001933,u075,2024-06-14,p0030,1,30000,Incheon
o001934,u014,2024-03-18,p0059,4,30000,Busan
o001935,u056,2024-06-19,p0052,5,12000,Daegu
o001936,u062,2024-03-08,p0057,4,20000,Incheon
o001937,u141,2024-01-24,p0042,4,15000,Daegu
o001938,u142,2024-03-17,p0019,5,12000,Daegu
o001939,u086,2024-01-24,p0006,5,20000,Daegu
o001940,u143,2024-01-22,p0023,5,20000,Daegu
o001941,u066,2024-06-09,p0043,2,30000,Seoul
o001942,u062,2024-05-24,p0034,3,20000,Gwangju
o001943,u126,2024-02-10,p0041,5,15000,Seoul
o001944,u101,2024-06-01,p0023,2,30000,Gwangju
o001945,u079,2024-01-13,p0076,4,5000,Seoul
o001946,u069,2024-02-21,p0030,1,20000,Daegu
o001947,u106,2024-05-08,p0068,5,12000,Daegu
o001948,u114,2024-02-25,p0032,4,12000,Daegu
o001949,u074,2024-05-12,p0036,4,20000,Daegu
o001950,u005,2024-06-08,p0049,5,9000,Gwangju
o001951,u016,2024-01-13,p0022,2,30000,Seoul
o001952,u022,2024-01-05,p0018,3,12000,Gwangju
o001953,u070,2024-06-20,p0031,5,12000,Incheon
o001954,u093,2024-04-04,p0065,1,9000,Incheon
o001955,u121,2024-04-02,p0012,5,12000,Seoul
o001956,u035,2024-03-25,p0036,2,30000,Seoul
o001957,u118,2024-03-19,p0054,3,5000,Busan
o001958,u100,2024-05-05,p0057,3,15000,Busan
o001959,u008,2024-04-15,p0035,4,30000,Incheon
o001960,u053,2024-01-30,p0007,5,12000,Gwangju
o001961,u046,2024-04-24,p0002,2,15000,Daegu
o001962,u133,2024-05-01,p0038,1,12000,Incheon
o001963,u139,2024-01-21,p0065,3,5000,Seoul
o001964,u123,2024-03-09,p0003,4,15000,Incheon
o001965,u080,2024-05-23,p0071,4,30000,Seoul
o001966,u074,2024-04-22,p0055,4,15000,Incheon
o001967,u047,2024-01-25,p0001,2,12000,Busan
o001968,u116,2024-01-08,p0028,5,5000,Daegu
o001969,u013,2024-04-15,p0018,1,30000,Busan
o001970,u041,2024-03-25,p0076,1,30000,Daegu
o001971,u021,2024-06-23,p0045,1,30000,Gwangju
o001972,u075,2024-04-05,p0026,5,12000,Gwangju
o001973,u045,2024-06-18,p0023,1,15000,Busan
o001974,u030,2024-02-09,p0046,4,12000,Busan
o001975,u057,2024-03-22,p0001,5,9000,Daegu
o001976,u130,2024-01-26,p0021,4,9000,Incheon
o001977,u084,2024-04-14,p0014,5,12000,Seoul
o001978,u124,2024-02-04,p0050,1,15000,Incheon
o001979,u138,2024-03-30,p0054,3,5000,Gwangju
o001980,u136,2024-03-03,p0038,3,20000,Gwangju
o001981,u053,2024-02-03,p0012,4,12000,Daegu
o001982,u132,2024-01-18,p0030,4,30000,Busan
o001983,u137,2024-04-03,p0068,3,9000,Busan
o001984,u144,2024-06-21,p0017,2,5000,Incheon
o001985,u053,2024-02-06,p0014,1,9000,Daegu
o001986,u035,2024-03-14,p0009,3,30000,Seoul
o001987,u088,2024-02-10,p0066,2,9000,Incheon
o001988,u140,2024-05-27,p0010,3,20000,Seoul
o001989,u136,2024-03-16,p0047,4,30000,Gwangju
o001990,u086,2024-06-26,p0080,3,9000,Daegu
o001991,u023,2024-02-14,p0052,3,15000,Busan
o001992,u064,2024-01-15,p0033,1,9000,Seoul
o001993,u108,2024-04-16,p0017,4,12000,Seoul
o001994,u085,2024-04-28,p0001,3,9000,Gwangju
o001995,u052,2024-06-29,p0013,1,20000,Daegu
